time,x,y,z,microwave_val
1.173,0.922401,0.0486683,0.388583,0.742216
1.174,0.92301,0.0443016,0.38766,0.735477
1.175,0.923248,0.0473213,0.386737,0.728665
1.176,0.923811,0.0438759,0.385816,0.72178
1.177,0.924251,0.0426951,0.384892,0.714823
1.178,0.924668,0.041989,0.383968,0.707794
1.179,0.924936,0.0445115,0.383044,0.700695
1.18,0.925492,0.0408881,0.382121,0.693525
1.181,0.926011,0.0376651,0.381196,0.686286
1.182,0.926343,0.0388168,0.380269,0.678979
1.183,0.926728,0.0387272,0.379343,0.671603
1.184,0.927064,0.039767,0.378417,0.664161
1.185,0.927502,0.0382544,0.377488,0.656652
1.186,0.927918,0.0373323,0.376561,0.649077
1.187,0.928408,0.0344269,0.375633,0.641438
1.188,0.928788,0.0345337,0.374708,0.633734
1.189,0.9292,0.0335017,0.373779,0.625967
1.19,0.92961,0.0324619,0.37285,0.618137
1.191,0.929997,0.0320399,0.37192,0.610246
1.192,0.930401,0.0311033,0.37099,0.602293
1.193,0.930855,0.0285823,0.370061,0.59428
1.194,0.931256,0.0276321,0.369131,0.586208
1.195,0.931643,0.0270736,0.3682,0.578077
1.196,0.932113,0.0233075,0.367268,0.569889
1.197,0.932484,0.0231749,0.366336,0.561643
1.198,0.932833,0.0238951,0.365404,0.553342
1.199,0.933203,0.0237969,0.364472,0.544984
1.2,0.933555,0.0243133,0.363539,0.536573
1.201,0.933904,0.0248808,0.362606,0.528108
1.202,0.934295,0.0240682,0.361675,0.51959
1.203,0.934691,0.0227207,0.360741,0.51102
1.204,0.934987,0.0253773,0.359807,0.502399
1.205,0.935246,0.0288443,0.358872,0.493727
1.206,0.935633,0.0279607,0.357937,0.485007
1.207,0.935994,0.0279663,0.357003,0.476237
1.208,0.936322,0.0288446,0.356066,0.46742
1.209,0.936517,0.0337259,0.355131,0.458557
1.21,0.936898,0.03334,0.354199,0.449647
1.211,0.937277,0.0325321,0.353261,0.440693
1.212,0.937535,0.0351807,0.352324,0.431695
1.213,0.937815,0.0370387,0.351386,0.422653
1.214,0.938245,0.0349865,0.350448,0.413569
1.215,0.938592,0.0351652,0.349511,0.404444
1.216,0.939137,0.0296512,0.348574,0.395278
1.217,0.93936,0.0334385,0.347635,0.386073
1.218,0.939762,0.0318984,0.346697,0.376829
1.219,0.940232,0.0280729,0.345757,0.367548
1.22,0.940648,0.0256496,0.344817,0.358229
1.221,0.94101,0.0249647,0.343876,0.348875
1.222,0.941222,0.0295175,0.342935,0.339486
1.223,0.941549,0.0301057,0.341995,0.330063
1.224,0.941928,0.0289046,0.341053,0.320607
1.225,0.942269,0.0289262,0.340111,0.311119
1.226,0.942706,0.0259536,0.339173,0.3016
1.227,0.943035,0.0263159,0.33823,0.292051
1.228,0.94342,0.0246059,0.337287,0.282473
1.229,0.943687,0.0272498,0.336345,0.272866
1.23,0.943981,0.0286801,0.335401,0.263232
1.231,0.944315,0.0288223,0.334458,0.253571
1.232,0.944738,0.025748,0.333514,0.243886
1.233,0.945056,0.0263071,0.332569,0.234176
1.234,0.945287,0.029758,0.331624,0.224442
1.235,0.945691,0.0273494,0.330679,0.214686
1.236,0.946011,0.0277022,0.329733,0.204909
1.237,0.94639,0.0259708,0.328787,0.195111
1.238,0.946811,0.0227967,0.327844,0.185294
1.239,0.947141,0.0228223,0.326898,0.175458
1.24,0.947342,0.0275758,0.325951,0.165604
1.241,0.94758,0.0304712,0.325004,0.155734
1.242,0.947843,0.0323203,0.324056,0.145849
1.243,0.948083,0.0346468,0.323108,0.135948
1.244,0.94848,0.0325616,0.32216,0.126035
1.245,0.948805,0.0325313,0.321212,0.116108
1.246,0.949038,0.0349916,0.320263,0.10617
1.247,0.949374,0.0346378,0.319315,0.0962215
1.248,0.949484,0.0399599,0.318366,0.0862633
1.249,0.949991,0.0351366,0.317415,0.0762964
1.25,0.950297,0.0354365,0.316465,0.0663219
1.251,0.950688,0.0333828,0.315515,0.0563408
1.252,0.951007,0.0332866,0.314564,0.046354
1.253,0.951301,0.0338712,0.313613,0.0363626
1.254,0.951676,0.0320922,0.312662,0.0263676
1.255,0.951997,0.0318499,0.31171,0.0163699
1.256,0.952308,0.0318562,0.310758,0.00637057
1.257,0.95258,0.0329871,0.309806,-0.00362938
1.258,0.952942,0.0314213,0.308853,-0.013629
1.259,0.953353,0.0282474,0.307901,-0.0236272
1.26,0.953669,0.0280411,0.306948,-0.033623
1.261,0.954008,0.0269773,0.305995,-0.0436155
1.262,0.954308,0.0274005,0.305043,-0.0536037
1.263,0.95462,0.0271874,0.304089,-0.0635865
1.264,0.954948,0.0264006,0.303135,-0.0735629
1.265,0.955218,0.0277806,0.302181,-0.0835319
1.266,0.955415,0.0311533,0.301226,-0.0934926
1.267,0.955735,0.0305855,0.300271,-0.103444
1.268,0.955924,0.0339782,0.299316,-0.113385
1.269,0.956204,0.034551,0.298361,-0.123315
1.27,0.956427,0.0366395,0.297405,-0.133232
1.271,0.956598,0.0397933,0.296449,-0.143136
1.272,0.956925,0.0390174,0.295492,-0.153026
1.273,0.957428,0.0336017,0.294535,-0.1629
1.274,0.957721,0.0337449,0.293579,-0.172758
1.275,0.958033,0.0332074,0.292621,-0.182599
1.276,0.958096,0.0394262,0.291665,-0.192422
1.277,0.958359,0.0401536,0.290707,-0.202225
1.278,0.9587,0.0389541,0.289749,-0.212008
1.279,0.959128,0.0355357,0.288792,-0.22177
1.28,0.959405,0.0358658,0.287833,-0.23151
1.281,0.959775,0.0336815,0.286875,-0.241226
1.282,0.960154,0.0309731,0.285915,-0.250919
1.283,0.960454,0.0305253,0.284955,-0.260586
1.284,0.960808,0.0282657,0.283994,-0.270228
1.285,0.961137,0.0267426,0.283034,-0.279842
1.286,0.961373,0.0283058,0.282072,-0.289428
1.287,0.961641,0.0287504,0.281111,-0.298986
1.288,0.96194,0.0282873,0.28015,-0.308513
1.289,0.962173,0.0298643,0.279188,-0.31801
1.29,0.962483,0.0288498,0.278226,-0.327474
1.291,0.962835,0.0271167,0.27727,-0.336907
1.292,0.963136,0.0262485,0.276307,-0.346305
1.293,0.963422,0.0259014,0.275344,-0.355669
1.294,0.963723,0.0250636,0.274382,-0.364997
1.295,0.964063,0.0225676,0.273419,-0.374289
1.296,0.964324,0.0232615,0.272456,-0.383543
1.297,0.964579,0.0240189,0.271492,-0.392759
1.298,0.96487,0.0232858,0.270528,-0.401935
1.299,0.965067,0.026099,0.269563,-0.411072
1.3,0.965205,0.0306297,0.268598,-0.420167
1.301,0.965398,0.0329466,0.267633,-0.42922
1.302,0.965615,0.0343871,0.266668,-0.438231
1.303,0.965865,0.0349721,0.265703,-0.447197
1.304,0.966134,0.0348853,0.264738,-0.456119
1.305,0.966376,0.0355128,0.263771,-0.464995
1.306,0.966843,0.0295569,0.262806,-0.473825
1.307,0.966984,0.0333188,0.261839,-0.482607
1.308,0.967305,0.0315242,0.260872,-0.491342
1.309,0.967702,0.0270186,0.259904,-0.500027
1.31,0.968038,0.02414,0.258936,-0.508661
1.311,0.968303,0.0238597,0.257968,-0.517246
1.312,0.968573,0.023585,0.257001,-0.525778
1.313,0.968806,0.0244643,0.256032,-0.534258
1.314,0.969058,0.0246076,0.255063,-0.542684
1.315,0.96931,0.0246912,0.254094,-0.551056
1.316,0.969624,0.0222759,0.253125,-0.559373
1.317,0.969802,0.0253612,0.252156,-0.567634
1.318,0.970057,0.025209,0.251186,-0.575838
1.319,0.970259,0.0270987,0.250216,-0.583985
1.32,0.970485,0.0279524,0.249246,-0.592074
1.321,0.970694,0.0292416,0.248275,-0.600103
1.322,0.970922,0.0299682,0.247304,-0.608072
1.323,0.971251,0.027287,0.246334,-0.61598
1.324,0.971423,0.0298239,0.245363,-0.623827
1.325,0.971738,0.0275807,0.244392,-0.631611
1.326,0.972057,0.0248343,0.243421,-0.639332
1.327,0.97242,0.0196391,0.242449,-0.646989
1.328,0.972678,0.0185841,0.241475,-0.654582
1.329,0.972909,0.0193125,0.240503,-0.662109
1.33,0.973156,0.0193223,0.239532,-0.66957
1.331,0.973375,0.0204138,0.238559,-0.676964
1.332,0.973631,0.0196972,0.237587,-0.68429
1.333,0.973779,0.0236839,0.236613,-0.691548
1.334,0.97402,0.0234778,0.235639,-0.698736
1.335,0.974298,0.0217308,0.234665,-0.705855
1.336,0.974564,0.0202514,0.233691,-0.712903
1.337,0.974823,0.0194069,0.232718,-0.71988
1.338,0.975099,0.0171714,0.231744,-0.726785
1.339,0.975331,0.0171825,0.230769,-0.733617
1.34,0.975578,0.0161893,0.229793,-0.740376
1.341,0.975754,0.0192022,0.228818,-0.747061
1.342,0.975941,0.0214159,0.227843,-0.753671
1.343,0.97609,0.0252923,0.22687,-0.760206
1.344,0.976309,0.0254979,0.225894,-0.766664
1.345,0.976557,0.0246833,0.224918,-0.773046
1.346,0.976699,0.0280083,0.223943,-0.779351
1.347,0.976895,0.028977,0.222966,-0.785578
1.348,0.976979,0.0333153,0.221989,-0.791726
1.349,0.977248,0.0319782,0.221013,-0.797795
1.35,0.977567,0.0289335,0.220036,-0.803784
1.351,0.977824,0.0276544,0.219059,-0.809693
1.352,0.977947,0.0308844,0.218081,-0.815521
1.353,0.97817,0.0307469,0.217103,-0.821268
1.354,0.978206,0.0360433,0.216125,-0.826932
1.355,0.978352,0.0378334,0.215146,-0.832514
1.356,0.978487,0.0398073,0.214168,-0.838012
1.357,0.978723,0.039209,0.213189,-0.843426
1.358,0.97882,0.0420718,0.212211,-0.848757
1.359,0.978965,0.0435931,0.211232,-0.854002
1.36,0.979113,0.0449713,0.210253,-0.859162
1.361,0.979415,0.0429495,0.209274,-0.864236
1.362,0.979767,0.0395652,0.208294,-0.869223
1.363,0.979965,0.0398621,0.207315,-0.874124
1.364,0.980274,0.0372527,0.206335,-0.878937
1.365,0.980576,0.0347595,0.205355,-0.883663
1.366,0.980722,0.0364563,0.204375,-0.8883
1.367,0.981081,0.0319566,0.203394,-0.892848
1.368,0.981331,0.0305114,0.202413,-0.897307
1.369,0.981487,0.0319998,0.201432,-0.901676
1.37,0.981757,0.0298317,0.20045,-0.905955
1.371,0.98196,0.0300047,0.19947,-0.910143
1.372,0.982087,0.032257,0.198488,-0.91424
1.373,0.982248,0.033362,0.197506,-0.918246
1.374,0.98263,0.0273873,0.196524,-0.922161
1.375,0.982877,0.0254914,0.195541,-0.925982
1.376,0.982919,0.0308781,0.194558,-0.929712
1.377,0.983063,0.0325251,0.193576,-0.933348
1.378,0.983084,0.0375508,0.192594,-0.936891
1.379,0.983264,0.0380316,0.191612,-0.94034
1.38,0.983516,0.0364313,0.190629,-0.943696
1.381,0.983647,0.0380142,0.189645,-0.946957
1.382,0.983853,0.0376302,0.188662,-0.950123
1.383,0.984106,0.0358579,0.187678,-0.953194
1.384,0.984306,0.0355181,0.186694,-0.95617
1.385,0.984443,0.0368967,0.18571,-0.95905
1.386,0.984821,0.031421,0.184726,-0.961835
1.387,0.984914,0.0343021,0.183742,-0.964523
1.388,0.985223,0.0304813,0.182756,-0.967114
1.389,0.985549,0.0254318,0.181771,-0.969609
1.39,0.985636,0.028881,0.180786,-0.972008
1.391,0.985913,0.0253921,0.1798,-0.974308
1.392,0.986009,0.0283636,0.178814,-0.976512
1.393,0.986219,0.0275021,0.177829,-0.978618
1.394,0.98643,0.0263785,0.176843,-0.980625
1.395,0.986701,0.0225576,0.175857,-0.982535
1.396,0.986844,0.0239377,0.17487,-0.984347
1.397,0.987026,0.0235038,0.173882,-0.98606
1.398,0.98722,0.022924,0.172896,-0.987675
1.399,0.987272,0.0275922,0.171909,-0.98919
1.4,0.987323,0.0316209,0.170922,-0.990607
1.401,0.987725,0.0233443,0.169934,-0.991925
1.402,0.987952,0.0207768,0.168947,-0.993144
1.403,0.988127,0.020738,0.16796,-0.994263
1.404,0.988348,0.0180384,0.166972,-0.995283
1.405,0.988485,0.0197594,0.165984,-0.996203
1.406,0.988726,0.016086,0.164997,-0.997024
1.407,0.98889,0.0161329,0.164008,-0.997745
1.408,0.989031,0.0175615,0.163019,-0.998366
1.409,0.989252,0.0147219,0.162032,-0.998888
1.41,0.989384,0.0167858,0.161043,-0.999309
1.411,0.989439,0.022159,0.160054,-0.999631
1.412,0.989657,0.0196444,0.159065,-0.999853
1.413,0.989754,0.0225191,0.158075,-0.999974
1.414,0.989899,0.0231633,0.157086,-0.999996
1.415,0.98998,0.0263219,0.156096,-0.999918
1.416,0.990141,0.0261873,0.155107,-0.999739
1.417,0.990409,0.0215402,0.154117,-0.999461
1.418,0.990558,0.0217317,0.153126,-0.999083
1.419,0.990653,0.0243207,0.152136,-0.998605
1.42,0.99086,0.0220127,0.151145,-0.998027
1.421,0.990979,0.0235882,0.150155,-0.997349
1.422,0.991114,0.0242105,0.149164,-0.996571
1.423,0.991304,0.0224698,0.148173,-0.995694
1.424,0.991505,0.0203751,0.147183,-0.994717
1.425,0.991644,0.0208887,0.146192,-0.993641
1.426,0.991812,0.0199782,0.145201,-0.992466
1.427,0.99192,0.0219264,0.144209,-0.991191
1.428,0.991989,0.0251493,0.143217,-0.989817
1.429,0.992095,0.026589,0.142226,-0.988344
1.43,0.992235,0.0268535,0.141234,-0.986772
1.431,0.99226,0.0309711,0.140243,-0.985102
1.432,0.992572,0.0249349,0.13925,-0.983333
1.433,0.99266,0.0268682,0.138258,-0.981465
1.434,0.992779,0.0276545,0.137266,-0.9795
1.435,0.99291,0.0278772,0.136273,-0.977436
1.436,0.993118,0.0250795,0.135279,-0.975275
1.437,0.993269,0.0244699,0.134286,-0.973017
1.438,0.99337,0.0257358,0.133293,-0.970661
1.439,0.993558,0.0235774,0.1323,-0.968208
1.44,0.993585,0.0276532,0.131306,-0.965658
1.441,0.993598,0.0316159,0.130313,-0.963011
1.442,0.993689,0.0328286,0.129319,-0.960269
1.443,0.993747,0.0349427,0.128325,-0.95743
1.444,0.993993,0.0314073,0.127332,-0.954495
1.445,0.994035,0.0341063,0.126338,-0.951466
1.446,0.994182,0.0334866,0.125344,-0.94834
1.447,0.994359,0.0319463,0.12435,-0.945121
1.448,0.994512,0.0310763,0.123356,-0.941806
1.449,0.994698,0.0290771,0.122361,-0.938397
1.45,0.994798,0.0300399,0.121367,-0.934895
1.451,0.994936,0.0294099,0.120372,-0.931299
1.452,0.995054,0.0297935,0.119378,-0.92761
1.453,0.99506,0.0334146,0.118384,-0.923828
1.454,0.995111,0.0352898,0.117388,-0.919954
1.455,0.995273,0.0340221,0.116393,-0.915988
1.456,0.995405,0.0335606,0.115398,-0.91193
1.457,0.995554,0.0326746,0.114403,-0.907781
1.458,0.995576,0.0353637,0.113407,-0.903541
1.459,0.995739,0.0338988,0.112412,-0.899211
1.46,0.995826,0.0346998,0.111416,-0.894791
1.461,0.996015,0.0324471,0.110421,-0.890282
1.462,0.996238,0.0287995,0.109425,-0.885683
1.463,0.996434,0.0256452,0.108428,-0.880996
1.464,0.996496,0.0273796,0.107432,-0.876221
1.465,0.996599,0.0274795,0.106435,-0.871358
1.466,0.99677,0.0250707,0.105439,-0.866408
1.467,0.996931,0.022775,0.104442,-0.861371
1.468,0.996946,0.0263848,0.103445,-0.856249
1.469,0.997094,0.0246473,0.102448,-0.85104
1.47,0.997125,0.0273943,0.101451,-0.845747
1.471,0.997252,0.0264048,0.100454,-0.840369
1.472,0.997397,0.0246755,0.0994565,-0.834907
1.473,0.997497,0.0246724,0.0984592,-0.829361
1.474,0.997531,0.0271548,0.0974616,-0.823733
1.475,0.997566,0.0294492,0.0964644,-0.818022
1.476,0.997715,0.0276015,0.0954668,-0.812229
1.477,0.997828,0.0274434,0.0944704,-0.806355
1.478,0.998051,0.022122,0.0934721,-0.800401
1.479,0.998212,0.0189151,0.0924742,-0.794366
1.48,0.998273,0.0205832,0.0914762,-0.788252
1.481,0.998339,0.0219134,0.0904782,-0.782059
1.482,0.998434,0.0217265,0.0894798,-0.775788
1.483,0.998548,0.0205687,0.0884813,-0.76944
1.484,0.998655,0.0197995,0.087483,-0.763014
1.485,0.998799,0.0167469,0.0864844,-0.756512
1.486,0.99891,0.0152719,0.0854857,-0.749935
1.487,0.998979,0.0164759,0.084487,-0.743282
1.488,0.999,0.0206295,0.0834892,-0.736555
1.489,0.998989,0.0247532,0.0824902,-0.729755
1.49,0.999052,0.025819,0.0814918,-0.722881
1.491,0.999184,0.0237206,0.0804926,-0.715936
1.492,0.999187,0.0267472,0.0794934,-0.708918
1.493,0.999083,0.0328801,0.0784942,-0.70183
1.494,0.999145,0.0334529,0.0774954,-0.694672
1.495,0.999283,0.031561,0.0764961,-0.687444
1.496,0.999311,0.0330414,0.0754968,-0.680147
1.497,0.999336,0.0346234,0.0744978,-0.672782
1.498,0.999347,0.036515,0.0734987,-0.665351
1.499,0.9993,0.0396532,0.0724994,-0.657852
1.5,0.999323,0.040991,0.0715004,-0.650288
1.501,0.999367,0.0416673,0.0705012,-0.642659
1.502,0.999245,0.0459622,0.0695017,-0.634965
1.503,0.999242,0.047538,0.0685025,-0.627208
1.504,0.999174,0.0503188,0.0675033,-0.619388
1.505,0.999309,0.0489531,0.0665041,-0.611507
1.506,0.999271,0.0510669,0.0655049,-0.603564
1.507,0.999311,0.0515664,0.0645057,-0.595561
1.508,0.999272,0.0536199,0.0635067,-0.587498
1.509,0.999089,0.0580176,0.0625074,-0.579376
1.51,0.999106,0.0587849,0.0615084,-0.571197
1.511,0.998966,0.0621721,0.0605096,-0.56296
1.512,0.999103,0.0609267,0.0595106,-0.554667
1.513,0.999152,0.0610642,0.0585114,-0.546319
1.514,0.999388,0.0581078,0.0575121,-0.537916
1.515,0.999261,0.0611919,0.0565128,-0.529459
1.516,0.99931,0.0614581,0.0555141,-0.52095
1.517,0.999662,0.0564545,0.0545147,-0.512388
1.518,0.99973,0.0562096,0.053515,-0.503775
1.519,0.999705,0.0576719,0.0525156,-0.495112
1.52,0.999506,0.0619445,0.0515162,-0.486399
1.521,0.999616,0.0610034,0.0505167,-0.477637
1.522,0.999796,0.0589122,0.0495172,-0.468828
1.523,0.999618,0.0626089,0.0485174,-0.459972
1.524,0.999546,0.0644974,0.0475178,-0.451069
1.525,0.999634,0.0638767,0.0465183,-0.442122
1.526,0.999548,0.065888,0.0455186,-0.433131
1.527,0.999378,0.0691324,0.0445192,-0.424096
1.528,0.999104,0.0735787,0.0435199,-0.415019
1.529,0.999175,0.073193,0.0425207,-0.4059
1.53,0.999367,0.0711988,0.0415216,-0.396741
1.531,0.999674,0.0673578,0.0405221,-0.387542
1.532,0.999667,0.0680678,0.0395225,-0.378304
1.533,0.999941,0.0645511,0.0385228,-0.369028
1.534,1.00013,0.0622867,0.0375229,-0.359716
1.535,0.999985,0.0650756,0.0365228,-0.350367
1.536,1.00016,0.0630626,0.035523,-0.340984
1.537,1.00037,0.0602382,0.0345228,-0.331566
1.538,1.00023,0.0630819,0.0335225,-0.322116
1.539,1.00024,0.0633901,0.0325224,-0.312633
1.54,1.00047,0.0602776,0.0315222,-0.303118
1.541,1.00067,0.0573879,0.0305217,-0.293574
1.542,1.00078,0.0560365,0.029521,-0.284
1.543,1.00061,0.0594999,0.0285204,-0.274398
1.544,1.00074,0.0579079,0.0275198,-0.264768
1.545,1.00093,0.0550607,0.026519,-0.255112
1.546,1.001,0.0541996,0.025518,-0.24543
1.547,1.00114,0.0521943,0.024517,-0.235724
1.548,1.00095,0.0561047,0.0235159,-0.225994
1.549,1.00096,0.0563324,0.0225151,-0.216242
1.55,1.00132,0.0502275,0.0215141,-0.206467
1.551,1.00133,0.0503247,0.0205128,-0.196673
1.552,1.00135,0.0503241,0.0195114,-0.186858
1.553,1.00115,0.0545927,0.0185103,-0.177025
1.554,1.00112,0.0555481,0.0175092,-0.167175
1.555,1.00109,0.0563174,0.0165081,-0.157307
1.556,1.00136,0.0518386,0.0155069,-0.147424
1.557,1.00145,0.0503309,0.0145055,-0.137526
1.558,1.00132,0.0530969,0.0135042,-0.127614
1.559,1.00094,0.0600065,0.012503,-0.11769
1.56,1.00111,0.0574184,0.011502,-0.107754
1.561,1.00105,0.0584765,0.010501,-0.0978067
1.562,1.00073,0.063895,0.00950009,-0.0878499
1.563,1.00087,0.0618876,0.00849933,-0.0778843
1.564,1.00061,0.0661235,0.00749863,-0.067911
1.565,1.0005,0.0678045,0.00649801,-0.0579308
1.566,1.00029,0.0709803,0.00549761,-0.0479449
1.567,1.00034,0.0703319,0.00449725,-0.0379541
1.568,1.0005,0.0680706,0.00349687,-0.0279596
1.569,1.00037,0.0698763,0.00249636,-0.0179623
1.57,1.00053,0.0676349,0.00149587,-0.00796318
